subj_id,subj,subject_count,question_ids,questions,s_pop,popularity_rank
682377,The Great Wall,1,[1527903],['Who was the director of The Great Wall?'],42900,1012
682808,Evan Almighty,1,[1528877],['Who was the screenwriter for Evan Almighty?'],34660,1172
682813,Leyton Orient F.C.,1,[1528899],['What sport does Leyton Orient F.C. play?'],25844,1451
683583,Captive,1,[1530085],['What genre is Captive?'],361,8761
683777,Driven,1,[1530395],['Who was the director of Driven?'],76,12193
683804,Innocent,1,[1530461],['Who was the director of Innocent?'],181,10393
683888,The Bountiful Company,1,[1530632],['In what country is The Bountiful Company?'],2557,4529
683929,Sita Rama Kalyanam,1,[1530696],['Who was the director of Sita Rama Kalyanam?'],611,7572
684288,Yare Nee Abhimani,1,[1531301],['Who was the composer of Yare Nee Abhimani?'],562,7761
686774,María Elena Marqués,1,[1536600],"[""What is María Elena Marqués's occupation?""]",839,6863
685180,Sheffield United F.C.,1,[1533065],['What color is Sheffield United F.C.?'],53286,850
685552,Vancouver Whitecaps FC,1,[1533806],['What sport does Vancouver Whitecaps FC play?'],21937,1604
685753,Lovers,1,[1534275],['Who was the screenwriter for Lovers?'],896,6707
685757,Wild Hearts Can't Be Broken,1,[1534287],"[""Who was the producer of Wild Hearts Can't Be Broken?""]",8829,2695
685914,Of June,1,[1534696],['Who was the producer of Of June?'],694,7278
686151,Beyond,1,[1535277],['Who is the author of Beyond?'],93,11877
686244,The Invitation,1,[1535458],['Who was the director of The Invitation?'],27122,1410
686257,La bonne année,1,[1535497],['Who was the screenwriter for La bonne année?'],540,7855
686502,Troll Bends Fir,1,[1535999],['What genre is Troll Bends Fir?'],228,9837
686657,Tranmere Rovers F.C.,1,[1536329],['What sport does Tranmere Rovers F.C. play?'],21475,1634
685152,All About Them,1,[1532975],['What genre is All About Them?'],594,7632
700937,Njurunda SK,1,[1568692],['What sport does Njurunda SK play?'],49,12733
700953,Rahmatullo Fuzailov,1,[1568724],['In what city was Rahmatullo Fuzailov born?'],133,11101
701398,Noise,1,[1569843],['Who was the director of Noise?'],743,7122
701492,Let It Be,1,[1570040],['Who was the producer of Let It Be?'],134729,358
701768,Norbert Grund,1,[1570782],['In what city was Norbert Grund born?'],136,11047
701902,Numb,1,[1571110],['What genre is Numb?'],11026,2416
702115,Frankenstein's Cat,1,[1571598],"[""Who is the author of Frankenstein's Cat?""]",591,7639
702164,Oz,1,[1571718],['What genre is Oz?'],513,7967
702358,The Catalyst,1,[1572221],['Who was the director of The Catalyst?'],2299,4742
694729,Abbot Oliba,1,[1553715],['Who is the father of Abbot Oliba?'],206,10086
702887,Norway,1,[1573571],['What is the capital of Norway?'],293715,121
703103,New Age,1,[1574139],['Who was the composer of New Age?'],766,7057
703404,Petr Bříza,1,[1574928],['What sport does Petr Bříza play?'],120,11341
703729,Wolf,1,[1575762],['What genre is Wolf?'],873,6754
703911,The Maze,1,[1576238],['Who was the director of The Maze?'],1067,6323
703975,Salisbury,1,[1576368],['In what country is Salisbury?'],1389,5753
703993,Newfoundland and Labrador,1,[1576431],['What is the capital of Newfoundland and Labrador?'],81981,586
704058,Aim,1,[1576553],"[""What is Aim's occupation?""]",1155,6157
704160,Squeeze,1,[1576787],['Who was the producer of Squeeze?'],12911,2191
704280,Creatures,1,[1577066],['What genre is Creatures?'],247,9639
702421,A,1,[1572384],['Who was the producer of A?'],3005,4250
695976,Abenaki,1,[1556661],['In what country is Abenaki?'],2862,4339
696479,The Night,1,[1557851],['Who was the producer of The Night?'],352,8821
696536,Ivan Kulichenko,1,[1557995],"[""What is Ivan Kulichenko's occupation?""]",57,12578
696579,On War,1,[1558096],['Who is the author of On War?'],7761,2857
697472,Secrets,1,[1560154],['Who was the director of Secrets?'],227,9850
697602,Gumshoe,1,[1560459],['Who was the composer of Gumshoe?'],1192,6090
697753,The Arab,1,[1560899],['Who was the screenwriter for The Arab?'],263,9481
698218,Mechanicsburg,1,[1562003],['In what country is Mechanicsburg?'],532,7888
698375,Marshall,1,[1562438],['In what country is Marshall?'],4077,3730
698476,The Last of Us,1,[1562677],['Who was the composer of The Last of Us?'],116087,426
700632,Medicine,1,[1567993],['What genre is Medicine?'],2868,4332
699337,Boudu Saved from Drowning,1,[1564832],['Who was the screenwriter for Boudu Saved from Drowning?'],913,6675
699569,The Most Beautiful,1,[1565458],['Who was the screenwriter for The Most Beautiful?'],2025,5002
699707,Nikola Eterović,1,[1565801],['What is the religion of Nikola Eterović?'],224,9883
699777,Alien,1,[1565960],['Who was the director of Alien?'],132756,363
699931,Hun,1,[1566372],['What is Hun the capital of?'],635,7489
700086,Mariángel  Carolina Ruiz Diaz,1,[1566723],"[""What is Mariángel  Carolina Ruiz Diaz's occupation?""]",446,8282
700176,Yuriy Vernydub,1,[1566943],['In what city was Yuriy Vernydub born?'],7397,2910
700279,Thorvaldsen Museum,1,[1567160],['In what country is Thorvaldsen Museum?'],737,7137
700408,Nina Dittrich,1,[1567459],['In what city was Nina Dittrich born?'],93,11863
700516,Strangers May Kiss,1,[1567735],['Who was the producer of Strangers May Kiss?'],259,9524
698631,Niccolò Marini,1,[1563085],['What is the religion of Niccolò Marini?'],90,11923
745012,Shockproof,1,[1680456],['What genre is Shockproof?'],806,6935
745134,Room,1,[1680748],['Who is the author of Room?'],9825,2560
745977,LinkedIn,1,[1683089],['Who is the author of LinkedIn?'],278148,142
746042,The Way of Kings,1,[1683267],['Who is the author of The Way of Kings?'],28577,1378
746051,Warning,1,[1683301],['Who was the producer of Warning?'],10335,2500
746091,Enchiridion of Epictetus,1,[1683421],['Who is the author of Enchiridion of Epictetus?'],6290,3121
746575,Gerd Arntz,1,[1684735],['In what city was Gerd Arntz born?'],436,8328
746755,Slovakia,1,[1685298],['What is the capital of Slovakia?'],136530,351
746951,Claude Lorrain,1,[1685874],['What genre is Claude Lorrain?'],5143,3413
723391,Mr. Bug Goes to Town,1,[1625826],['Who was the director of Mr. Bug Goes to Town?'],1963,5059
747033,Black or White,1,[1686087],['Who was the composer of Black or White?'],18401,1782
747172,Simon,1,[1686432],['Who was the screenwriter for Simon?'],939,6596
747629,Alessandro,1,[1687716],['Who was the composer of Alessandro?'],542,7839
747778,Conrad Weiser,1,[1688093],"[""What is Conrad Weiser's occupation?""]",1284,5922
747877,René Bégin,1,[1688359],"[""What is René Bégin's occupation?""]",71,12315
747962,Gmina Brzeszcze,1,[1688613],['What is the capital of Gmina Brzeszcze?'],74,12255
747990,Quebec City,1,[1688690],['What is Quebec City the capital of?'],48989,923
748000,Labuan,1,[1688733],['What is the capital of Labuan?'],10608,2464
748246,Beautiful,1,[1689385],['Who was the producer of Beautiful?'],3077,4208
748294,Samson,1,[1689521],['Who is the mother of Samson?'],56598,815
747005,Halifax,1,[1686002],['What is Halifax the capital of?'],51082,893
739373,Good People,1,[1666339],['Who is the author of Good People?'],1386,5760
739611,Asiana Airlines,1,[1666876],['In what country is Asiana Airlines?'],15692,1971
739672,Back to You,1,[1667027],['Who was the director of Back to You?'],2594,4498
740386,Brandon Lee,1,[1668604],['Who is the father of Brandon Lee?'],1452516,4
740610,Moon Joo-won,1,[1669298],['In what city was Moon Joo-won born?'],42,12840
740950,200,1,[1670057],['Who was the screenwriter for 200?'],11616,2355
741000,Japanese passport,1,[1670184],['In what country is Japanese passport?'],7272,2937
741241,Chapters,1,[1670753],['Who was the composer of Chapters?'],678,7329
741624,The Association,1,[1671685],['What genre is The Association?'],22918,1558
741675,Almedina,1,[1671800],['In what country is Almedina?'],108,11562
744715,Election,1,[1679700],['Who was the producer of Election?'],2596,4494
742108,Aruba,1,[1672868],['What is the capital of Aruba?'],99708,488
742269,Claus Schenk Graf von Stauffenberg,1,[1673256],['What is the religion of Claus Schenk Graf von Stauffenberg?'],47789,942
742560,Victory Monument in Netanya,1,[1673974],['In what country is Victory Monument in Netanya?'],245,9654
743535,pero,1,[1676361],['In what country is pero?'],45,12794
743845,Rain,1,[1677247],['Who was the producer of Rain?'],1871,5159
743851,Bolt,1,[1677265],['Who was the producer of Bolt?'],24579,1497
743884,The Ring,1,[1677365],['Who was the screenwriter for The Ring?'],127283,388
744059,Denis I of Portugal,1,[1677824],['Who is the father of Denis I of Portugal?'],3934,3790
744365,Czech Republic,1,[1678688],['What is the capital of Czech Republic?'],271047,152
744525,Ah Ying,1,[1679170],['Who was the director of Ah Ying?'],223,9890
741995,Ukraine,1,[1672533],['What is the capital of Ukraine?'],331690,96
752827,23,1,[1702304],['Who was the screenwriter for 23?'],2640,4468
752993,Epic Records,1,[1702752],['In what country is Epic Records?'],41519,1043
753370,,1,[1703675],['Who is the author of ?'],23061,1556
753996,Lund,1,[1705239],['What is Lund the capital of?'],11524,2372
754039,The Rock,1,[1705343],['Who was the producer of The Rock?'],56027,823
754194,David I of Scotland,1,[1705692],['Who is the father of David I of Scotland?'],13103,2165
754242,King Kong,1,[1705816],['Who was the composer of King Kong?'],38013,1112
754249,Muiz ud din Qaiqabad,1,[1705833],['Who is the father of Muiz ud din Qaiqabad?'],4414,3639
754408,L. Ron Hubbard,1,[1706241],['What is the religion of L. Ron Hubbard?'],84680,565
748374,Carson River,1,[1689760],['In what country is Carson River?'],1013,6430
754626,Moldova,1,[1706834],['What is the capital of Moldova?'],184701,259
754666,Thor,1,[1706967],['Who was the screenwriter for Thor?'],112482,438
754668,Live aus Berlin,1,[1706976],['Who was the producer of Live aus Berlin?'],2061,4965
755077,Gregory,1,[1708022],['What is Gregory the capital of?'],556,7786
755523,Exam,1,[1709180],['Who was the screenwriter for Exam?'],21469,1635
755912,Waveform Audio File Format,1,[1710145],['What genre is Waveform Audio File Format?'],22382,1578
756175,The Criminal,1,[1710792],['Who was the producer of The Criminal?'],833,6879
756431,Philip Neri,1,[1711457],['What is the religion of Philip Neri?'],5673,3261
756886,Romania,1,[1712488],['What is the capital of Romania?'],278539,141
757092,David Nascimento,1,[1712978],['What sport does David Nascimento play?'],167,10566
754472,Glenn Gould,1,[1706404],"[""What is Glenn Gould's occupation?""]",21802,1612
748809,Geert Brusselers,1,[1690931],['In what city was Geert Brusselers born?'],104,11637
749079,Buffalo,1,[1691715],['What is Buffalo the capital of?'],538,7867
749148,Slovenia,1,[1691938],['What is the capital of Slovenia?'],140196,342
749300,Mike Gregory,1,[1692428],['In what city was Mike Gregory born?'],805,6938
749424,Ankhiyon Ke Jharokhon Se,1,[1692770],['Who was the composer of Ankhiyon Ke Jharokhon Se?'],4131,3721
749661,Riding the Bullet,1,[1693405],['Who was the producer of Riding the Bullet?'],4059,3739
749703,High Risk,1,[1693517],['What genre is High Risk?'],937,6607
749886,Alexander Gadolin,1,[1693978],"[""What is Alexander Gadolin's occupation?""]",41,12850
749987,Confession,1,[1694258],['What genre is Confession?'],1194,6087
750231,Surprise,1,[1694894],['Who was the producer of Surprise?'],2148,4878
752569,Joseph Weydemeyer,1,[1701577],"[""What is Joseph Weydemeyer's occupation?""]",1098,6244
750557,Andries Bonger,1,[1695756],['In what city was Andries Bonger born?'],873,6753
750588,Levi,1,[1695842],['Who is the father of Levi?'],12054,2307
750808,West Park,1,[1696444],['In what country is West Park?'],873,6755
750964,Edo,1,[1696914],['What is Edo the capital of?'],18110,1790
751052,Robert Carson,1,[1697175],"[""What is Robert Carson's occupation?""]",1980,5049
751153,Maurice El Mediouni,1,[1697468],['In what city was Maurice El Mediouni born?'],296,9200
751236,Storm Master,1,[1697692],['What genre is Storm Master?'],154,10762
751565,The Flea,1,[1698723],['Who is the author of The Flea?'],2774,4388
751625,John Entwistle,1,[1698898],['What genre is John Entwistle?'],43095,1009
752364,Australian Labor Party,1,[1701001],['In what country is Australian Labor Party?'],42258,1023
750294,Presence,1,[1695062],['Who was the producer of Presence?'],20146,1702
727284,Persatuan Bulutangkis Seluruh Indonesia,1,[1635776],['What sport does Persatuan Bulutangkis Seluruh Indonesia play?'],2944,4291
727359,Flying,1,[1635976],['Who was the composer of Flying?'],1513,5578
727362,Holly,1,[1635981],['In what country is Holly?'],547,7816
727509,Broken Lullaby,1,[1636329],['Who was the screenwriter for Broken Lullaby?'],918,6656
727572,Josef Martínez,1,[1636490],['What sport does Josef Martínez play?'],25882,1450
728127,Memories,1,[1638066],['Who was the producer of Memories?'],2419,4634
728129,For No One,1,[1638077],['Who was the producer of For No One?'],3521,3977
728378,1941,1,[1638818],['Who was the screenwriter for 1941?'],21857,1610
728450,Urge,1,[1639019],['In what country is Urge?'],77,12177
739268,Sacrifice,1,[1666087],['Who was the composer of Sacrifice?'],2128,4900
728631,William Bell Scott,1,[1639512],['In what city was William Bell Scott born?'],676,7332
729240,Messiah,1,[1641120],['Who was the composer of Messiah?'],20784,1675
729251,St. Louis Blues,1,[1641149],['What sport does St. Louis Blues play?'],29618,1323
729580,Staten Island,1,[1641970],['Who was the screenwriter for Staten Island?'],1325,5857
729767,Peter W. Barca,1,[1642428],"[""What is Peter W. Barca's occupation?""]",369,8714
729876,Chariots of Fire,1,[1642787],['Who was the composer of Chariots of Fire?'],39450,1085
730264,Branded,1,[1643922],['What genre is Branded?'],2316,4721
730480,Petru Stoianov,1,[1644539],['In what city was Petru Stoianov born?'],174,10470
730803,Fever,1,[1645418],['What genre is Fever?'],255,9565
731177,Highland,1,[1646462],['What is the capital of Highland?'],8098,2808
728570,Good Night,1,[1639325],['Who was the producer of Good Night?'],5011,3449
723465,Bahman Mirza Qajar,1,[1626049],['Who is the father of Bahman Mirza Qajar?'],445,8290
723515,Une fille et des fusils,1,[1626188],['Who was the producer of Une fille et des fusils?'],139,10995
723619,Swingers,1,[1626459],['Who was the producer of Swingers?'],23529,1541
723860,Waalo,1,[1627122],['What is the religion of Waalo?'],670,7354
723873,Rebellion,1,[1627151],['Who was the director of Rebellion?'],1399,5739
723889,Long Weekend,1,[1627185],['Who was the composer of Long Weekend?'],2494,4575
724068,Roma,1,[1627734],['What is Roma the capital of?'],3378,4044
725334,Lost Command,1,[1630937],['Who was the director of Lost Command?'],2140,4887
725359,Pedro Lisímaco de Jesús Vílchez Vílchez,1,[1631002],['What is the religion of Pedro Lisímaco de Jesús Vílchez Vílchez?'],28,12993
725362,Passions,1,[1631014],['Who was the composer of Passions?'],1160,6146
726916,Beautiful Ohio,1,[1634814],['Who was the director of Beautiful Ohio?'],946,6575
725629,The River,1,[1631715],['Who was the director of The River?'],704,7251
725735,Amoene van Haersolte,1,[1632004],['In what city was Amoene van Haersolte born?'],55,12626
725895,Alexander,1,[1632400],['What genre is Alexander?'],1089,6266
725951,Easy Money,1,[1632526],['Who is the author of Easy Money?'],538,7868
726048,Light Years,1,[1632744],['What genre is Light Years?'],7759,2859
726081,penalty,1,[1632835],['What sport does penalty play?'],9185,2650
726098,Mario Kart: Super Circuit,1,[1632873],['What genre is Mario Kart: Super Circuit?'],3519,3978
726531,The Doll,1,[1633865],['Who was the screenwriter for The Doll?'],351,8828
726592,The Bolt,1,[1634003],['Who was the composer of The Bolt?'],373,8692
