answer,question,entity,baseline,5train-5test,5train-5test-sampled,all
['Various online theorists'],Who is most famously associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,,,0
['Various online theorists'],Who is most famously associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,0,,0
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,0,0,
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,,0,
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,0,0,0
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,,0,0
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,0,0,
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,,0,
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,0,0,0
['Lack of evidence for widespread organized harassment'],What controversy is associated with Gangstalking Conspiracy?,Gangstalking Conspiracy,0,,0,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,0
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,0,0,
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,,0,
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,0,0,0
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,,0,0
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,0,0,
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,,0,
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,0,0,0
['Used to justify military interventions'],What controversy is associated with False Flag Operations?,False Flag Operations,0,,0,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,0,,0
['Covert operations designed to mislead by disguising the identity of the perpetrator'],What is False Flag Operations?,False Flag Operations,0,,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,0,0,0
"['Used throughout history, particularly in wartime']",When did False Flag Operations become widely known?,False Flag Operations,0,,0,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,0,,0
['Various global conflicts'],Where is False Flag Operations primarily associated with?,False Flag Operations,0,,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,0,,0
['Various intelligence agencies'],Who is most famously associated with False Flag Operations?,False Flag Operations,0,,,
